name,L_used,finite_ratio,ED_state,ED_delay,ACF_L2,PSD_log_L2,FTLE@100,FTLE@1000,REF_FTLE@100,REF_FTLE@1000,max_norm,mean_norm
IM_only,4951,1.0,19.535382856101833,12.217381418810042,0.43488501997324425,3.9571436108804403,-0.0004256912231197413,0.0015814988945374788,1.069502715973478,0.27193371150578616,26.74375506971014,13.134813493019678
delay_only,4951,1.0,0.22161813194357194,0.22800389096812168,0.20889010274719227,6.69351025874462,0.9856209564895738,0.17463245636658092,1.0364093275719193,0.26416447755504147,51.2003226112419,26.887784909578627
DIM_thermo,4951,1.0,4.689830099714651,1.8089477772698501,0.38301896108770345,5.461791244155795,0.9262616561056196,0.11250419158999661,1.1309820502280312,0.26708230579447745,59.92817406484715,24.855957830437458
